candidate,weight_value,support_pct,date
Trump,8.065265208897733,49.12,9/8/24
Harris,6.461468176353717,62.23,9/8/24
Trump,6.461468176353717,34.13,9/8/24
Harris,7.221105098182496,49.19,9/8/24
Trump,7.221105098182496,46.12,9/8/24
Harris,6.246106765481563,47.58,9/8/24
Trump,6.246106765481563,48.45,9/8/24
Harris,7.351158226430694,43.58,9/8/24
Trump,7.351158226430694,51.92,9/8/24
Harris,7.554858521040676,49.34,9/8/24
Trump,7.554858521040676,46.34,9/8/24
Harris,7.986164860332727,43.43,9/8/24
Trump,7.986164860332727,51.75,9/8/24
Harris,6.45833828334479,49.48,9/8/24
Trump,6.45833828334479,46.19,9/8/24
Harris,7.221835825288449,48.22,9/8/24
Trump,7.221835825288449,47.82,9/8/24
Harris,6.210600077024653,54.8,9/8/24
Trump,6.210600077024653,40.08,9/8/24
Harris,7.247792581767846,48.39,9/8/24
Trump,7.247792581767846,47.51,9/8/24
Harris,6.2166061010848646,50.92,9/8/24
Trump,6.2166061010848646,44.28,9/8/24
Harris,6.771935555839602,51.97,9/8/24
Trump,6.771935555839602,42.24,9/8/24
Harris,6.214608098422191,53,9/8/24
Trump,6.214608098422191,27,9/8/24
Harris,9.224736252259914,49,9/7/24
Trump,9.224736252259914,46,9/7/24
Harris,6.516193076042964,49,9/7/24
Trump,6.516193076042964,46,9/7/24
Harris,6.539585955617669,46,9/6/24
Trump,6.539585955617669,47,9/6/24
Harris,6.428105272684596,47,9/6/24
Trump,6.428105272684596,48,9/6/24
Harris,6.472346294500901,44,9/6/24
Trump,6.472346294500901,47,9/6/24
Harris,6.340359303727752,45,9/6/24
Trump,6.340359303727752,47,9/6/24
Harris,6.54534966033442,40,9/6/24
Trump,6.54534966033442,55,9/6/24
Harris,9.211739392889891,49,9/6/24
Trump,9.211739392889891,46,9/6/24
Harris,6.836259277277067,47,9/6/24
Trump,6.836259277277067,47,9/6/24
Harris,6.821107472256465,47,9/6/24
Trump,6.821107472256465,47,9/6/24
Harris,6.790097235513905,46,9/6/24
Trump,6.790097235513905,48,9/6/24
Harris,6.981934677156389,50,9/6/24
Trump,6.981934677156389,49,9/6/24
Harris,6.982862751468942,50,9/6/24
Trump,6.982862751468942,50,9/6/24
Harris,6.852242569051878,51,9/6/24
Trump,6.852242569051878,49,9/6/24
Harris,7.43543801981455,47,9/6/24
Trump,7.43543801981455,48,9/6/24
Harris,7.43543801981455,45,9/6/24
Trump,7.43543801981455,47,9/6/24
Harris,7.43543801981455,46,9/6/24
Trump,7.43543801981455,48,9/6/24
Harris,7.43543801981455,44,9/6/24
Trump,7.43543801981455,46,9/6/24
Harris,5.998936561946683,53,9/6/24
Trump,5.998936561946683,32,9/6/24
Harris,6.70073110954781,46,9/6/24
Trump,6.70073110954781,36,9/6/24
Harris,6.618738983517219,49.4,9/6/24
Trump,6.618738983517219,35.7,9/6/24
Harris,7.765569081097317,50,9/5/24
Trump,7.765569081097317,50,9/5/24
Harris,7.765569081097317,49,9/5/24
Trump,7.765569081097317,49,9/5/24
Harris,7.901377353792616,50,9/5/24
Trump,7.901377353792616,48,9/5/24
Harris,6.703188113240863,60.8,9/5/24
Trump,6.703188113240863,38,9/5/24
Harris,6.703188113240863,47.6,9/5/24
Trump,6.703188113240863,51.1,9/5/24
Harris,6.739336627357174,48,9/5/24
Trump,6.739336627357174,50.9,9/5/24
Harris,6.851184927493743,44.7,9/5/24
Trump,6.851184927493743,54.3,9/5/24
Harris,6.922643891475888,46,9/5/24
Trump,6.922643891475888,45.9,9/5/24
Harris,6.855408798609928,46.8,9/5/24
Trump,6.855408798609928,46.7,9/5/24
Harris,6.922643891475888,45.8,9/5/24
Trump,6.922643891475888,45.8,9/5/24
Harris,6.855408798609928,48,9/5/24
Trump,6.855408798609928,47.8,9/5/24
Harris,7.253470382684528,49,9/5/24
Trump,7.253470382684528,48,9/5/24
Harris,9.29302573859479,49,9/5/24
Trump,9.29302573859479,46,9/5/24
Harris,7.31986492980897,46.2,9/5/24
Trump,7.31986492980897,44.2,9/5/24
Harris,7.31986492980897,49,9/5/24
Trump,7.31986492980897,46.9,9/5/24
Harris,7.5443321080536885,52,9/5/24
Trump,7.5443321080536885,48,9/5/24
Harris,7.5443321080536885,50.5,9/5/24
Trump,7.5443321080536885,44.6,9/5/24
Harris,6.71174039505618,52,9/5/24
Trump,6.71174039505618,48,9/5/24
Harris,6.6039438246004725,52,9/5/24
Trump,6.6039438246004725,48,9/5/24
Harris,6.71174039505618,47,9/5/24
Trump,6.71174039505618,43,9/5/24
Harris,6.6039438246004725,48,9/5/24
Trump,6.6039438246004725,43,9/5/24
Harris,6.907755278982137,51.3,9/4/24
Trump,6.907755278982137,47.6,9/4/24
Harris,9.342595951096653,49,9/4/24
Trump,9.342595951096653,46,9/4/24
Harris,9.80493712880685,44,9/4/24
Trump,9.80493712880685,41,9/4/24
Harris,9.94087967175319,39,9/4/24
Trump,9.94087967175319,37,9/4/24
Harris,6.988413181999592,48,9/4/24
Trump,6.988413181999592,47,9/4/24
Harris,NA,45,9/4/24
Trump,NA,40,9/4/24
Harris,NA,50,9/4/24
Trump,NA,47,9/4/24
Harris,8.580167990577626,42,9/4/24
Trump,8.580167990577626,36,9/4/24
Harris,7.236339342754344,47,9/3/24
Trump,7.236339342754344,45,9/3/24
Harris,6.910750787961936,48.8,9/3/24
Trump,6.910750787961936,47.3,9/3/24
Harris,6.75343791859778,47.9,9/3/24
Trump,6.75343791859778,49,9/3/24
Harris,6.71174039505618,48.4,9/3/24
Trump,6.71174039505618,47.6,9/3/24
Harris,6.716594773520978,47.9,9/3/24
Trump,6.716594773520978,47.7,9/3/24
Harris,6.6895992691789665,47.5,9/3/24
Trump,6.6895992691789665,50,9/3/24
Harris,6.70196036600254,48.3,9/3/24
Trump,6.70196036600254,48.9,9/3/24
Harris,6.6895992691789665,46.9,9/3/24
Trump,6.6895992691789665,48.5,9/3/24
Harris,6.669498089857879,46.8,9/3/24
Trump,6.669498089857879,47,9/3/24
Harris,8.294049640102028,48,9/3/24
Trump,8.294049640102028,45,9/3/24
Harris,9.386643856444575,50,9/3/24
Trump,9.386643856444575,46,9/3/24
Harris,8.021912778985708,49.9,9/3/24
Trump,8.021912778985708,50.1,9/3/24
Harris,8.021912778985708,48.3,9/3/24
Trump,8.021912778985708,47.2,9/3/24
Harris,8.021912778985708,46.7,9/3/24
Trump,8.021912778985708,46.9,9/3/24
Harris,8.294049640102028,48,9/2/24
Trump,8.294049640102028,45,9/2/24
Harris,9.399637542506563,50,9/2/24
Trump,9.399637542506563,45,9/2/24
Harris,7.623153068476902,49,9/2/24
Trump,7.623153068476902,46,9/2/24
Harris,8.992681750892542,49,9/2/24
Trump,8.992681750892542,49,9/2/24
Harris,6.396929655216146,42,9/2/24
Trump,6.396929655216146,52,9/2/24
Harris,6.907755278982137,50.8,9/2/24
Trump,6.907755278982137,49.2,9/2/24
Harris,6.396929655216146,43,9/1/24
Trump,6.396929655216146,52,9/1/24
Harris,5.991464547107982,43.1,9/1/24
Trump,5.991464547107982,53,9/1/24
Harris,8.294049640102028,48,9/1/24
Trump,8.294049640102028,45,9/1/24
Harris,9.385889044482708,50,9/1/24
Trump,9.385889044482708,45,9/1/24
Harris,7.600902459542082,46.8,9/1/24
Trump,7.600902459542082,47.4,9/1/24
Harris,7.48324441607385,47.3,9/1/24
Trump,7.48324441607385,48.8,9/1/24
Harris,7.600902459542082,45.4,9/1/24
Trump,7.600902459542082,44.1,9/1/24
Harris,7.48324441607385,46.6,9/1/24
Trump,7.48324441607385,46.2,9/1/24
Harris,6.396929655216146,47,9/1/24
Trump,6.396929655216146,46,9/1/24
Harris,6.684611727667927,46.5,8/31/24
Trump,6.684611727667927,47.9,8/31/24
Harris,6.684611727667927,48.4,8/31/24
Trump,6.684611727667927,48.6,8/31/24
Harris,6.684611727667927,48.4,8/31/24
Trump,6.684611727667927,49.2,8/31/24
Harris,6.684611727667927,48.3,8/31/24
Trump,6.684611727667927,47.6,8/31/24
Harris,8.294049640102028,48,8/31/24
Trump,8.294049640102028,45,8/31/24
Harris,9.349667437197281,50,8/31/24
Trump,9.349667437197281,46,8/31/24
Harris,5.777652323222656,39.9,8/31/24
Trump,5.777652323222656,56,8/31/24
Harris,7.090076835776092,44,8/31/24
Trump,7.090076835776092,49,8/31/24
Harris,7.090076835776092,44,8/31/24
Trump,7.090076835776092,49,8/31/24
Harris,5.991464547107982,46.6,8/31/24
Trump,5.991464547107982,53.4,8/31/24
Harris,5.991464547107982,45.5,8/31/24
Trump,5.991464547107982,54.5,8/31/24
Harris,5.991464547107982,50,8/31/24
Trump,5.991464547107982,50,8/31/24
Harris,6.9874902470009905,46.2,8/30/24
Trump,6.9874902470009905,47.3,8/30/24
Harris,6.9930151229329605,46.6,8/30/24
Trump,6.9930151229329605,47,8/30/24
Harris,6.9865664594064265,44.9,8/30/24
Trump,6.9865664594064265,47,8/30/24
Harris,7.234177179749849,48,8/30/24
Trump,7.234177179749849,45,8/30/24
Harris,7.234177179749849,47,8/30/24
Trump,7.234177179749849,43,8/30/24
Harris,8.294049640102028,48,8/30/24
Trump,8.294049640102028,45,8/30/24
Harris,9.3249182766836185,49,8/30/24
Trump,9.3249182766836185,46,8/30/24
Harris,6.709304340258298,56,8/30/24
Trump,6.709304340258298,35,8/30/24
Harris,7.639161171659173,44,8/29/24
Trump,7.639161171659173,42,8/29/24
Harris,7.382124365737512,47,8/29/24
Trump,7.382124365737512,48,8/29/24
Harris,7.382124365737512,49,8/29/24
Trump,7.382124365737512,49,8/29/24
Harris,6.453624998892692,48,8/29/24
Trump,6.453624998892692,43,8/29/24
Harris,8.294049640102028,48,8/29/24
Trump,8.294049640102028,45,8/29/24
Harris,9.294221855956884,49,8/29/24
Trump,9.294221855956884,46,8/29/24
Harris,6.396929655216146,37,8/29/24
Trump,6.396929655216146,54,8/29/24
Harris,7.692113339595466,52.6,8/29/24
Trump,7.692113339595466,47.4,8/29/24
Harris,7.692113339595466,49.5,8/29/24
Trump,7.692113339595466,44.3,8/29/24
Harris,6.396929655216146,41,8/29/24
Trump,6.396929655216146,56,8/29/24
Harris,6.684611727667927,43,8/29/24
Trump,6.684611727667927,51,8/29/24
Harris,6.525029657843462,44,8/29/24
Trump,6.525029657843462,49,8/29/24
Harris,6.424869023905388,48,8/29/24
Trump,6.424869023905388,47,8/29/24
Harris,6.56244409369372,48,8/29/24
Trump,6.56244409369372,43,8/29/24
Harris,6.439350371100098,48,8/29/24
Trump,6.439350371100098,47,8/29/24
Harris,6.670766320845874,47,8/29/24
Trump,6.670766320845874,47,8/29/24
Harris,6.883462586413092,50,8/29/24
Trump,6.883462586413092,44,8/29/24
Harris,5.991464547107982,57.8,8/29/24
Trump,5.991464547107982,42.2,8/29/24
Harris,5.991464547107982,36.9,8/29/24
Trump,5.991464547107982,63.1,8/29/24
Harris,7.80016307039296,51,8/28/24
Trump,7.80016307039296,48,8/28/24
Harris,6.824373670043086,46.9,8/28/24
Trump,6.824373670043086,47.6,8/28/24
Harris,6.396929655216146,43.5,8/28/24
Trump,6.396929655216146,44.7,8/28/24
Harris,8.294049640102028,48,8/28/24
Trump,8.294049640102028,45,8/28/24
Harris,9.275472466913964,49,8/28/24
Trump,9.275472466913964,46,8/28/24
Harris,6.579251212010101,47.5,8/28/24
Trump,6.579251212010101,51.2,8/28/24
Harris,6.684611727667927,51.2,8/28/24
Trump,6.684611727667927,47.6,8/28/24
Harris,7.0630481633881725,49.4,8/28/24
Trump,7.0630481633881725,48.8,8/28/24
Harris,6.856461984594587,49.4,8/28/24
Trump,6.856461984594587,49.4,8/28/24
Harris,6.745236349484363,49.1,8/28/24
Trump,6.745236349484363,49.8,8/28/24
Harris,6.652863029353347,49,8/28/24
Trump,6.652863029353347,49.9,8/28/24
Harris,6.684611727667927,50.1,8/28/24
Trump,6.684611727667927,49,8/28/24
Harris,6.907755278982137,47.6,8/28/24
Trump,6.907755278982137,43.3,8/28/24
Harris,6.699500340161678,44,8/28/24
Trump,6.699500340161678,45,8/28/24
Harris,6.272877006546167,45,8/28/24
Trump,6.272877006546167,46,8/28/24
Harris,6.745236349484363,43,8/28/24
Trump,6.745236349484363,48,8/28/24
Harris,6.54965074223381,42,8/28/24
Trump,6.54965074223381,44,8/28/24
Harris,6.634633357861686,47,8/28/24
Trump,6.634633357861686,44,8/28/24
Harris,6.054439346269371,51,8/28/24
Trump,6.054439346269371,42,8/28/24
Harris,6.194405391104672,47,8/28/24
Trump,6.194405391104672,47,8/28/24
Harris,6.1903154058531475,47,8/28/24
Trump,6.1903154058531475,40,8/28/24
Harris,6.976348070447749,46,8/28/24
Trump,6.976348070447749,45,8/28/24
Harris,6.5102583405231496,48,8/28/24
Trump,6.5102583405231496,44,8/28/24
Harris,7.313220387090301,47,8/28/24
Trump,7.313220387090301,45,8/28/24
Harris,7.313220387090301,48,8/28/24
Trump,7.313220387090301,47,8/28/24
Harris,7.61085279039525,42.2,8/28/24
Trump,7.61085279039525,37,8/28/24
Harris,7.427144133408616,45.3,8/28/24
Trump,7.427144133408616,40.4,8/28/24
Harris,7.32052696227274,47.9,8/28/24
Trump,7.32052696227274,41.3,8/28/24
Harris,7.61085279039525,45.1,8/28/24
Trump,7.61085279039525,39.4,8/28/24
Harris,7.427144133408616,48.4,8/28/24
Trump,7.427144133408616,42.4,8/28/24
Harris,7.32052696227274,50.4,8/28/24
Trump,7.32052696227274,43.2,8/28/24
Harris,7.121252453244542,51,8/28/24
Trump,7.121252453244542,45,8/28/24
Harris,7.121252453244542,57,8/28/24
Harris,8.178077463849608,44,8/28/24
Trump,8.178077463849608,40,8/28/24
Harris,8.355379895253634,41,8/28/24
Trump,8.355379895253634,38,8/28/24
Harris,8.178077463849608,45,8/28/24
Trump,8.178077463849608,41,8/28/24
Harris,8.355379895253634,40,8/28/24
Trump,8.355379895253634,36,8/28/24
Harris,5.991464547107982,50.1,8/28/24
Trump,5.991464547107982,49.9,8/28/24
Harris,6.416732282512326,46,8/27/24
Trump,6.416732282512326,50,8/27/24
Harris,6.9975959829819265,49,8/27/24
Trump,6.9975959829819265,47,8/27/24
Harris,7.221105098182496,47,8/27/24
Trump,7.221105098182496,45,8/27/24
Harris,8.294049640102028,48,8/27/24
Trump,8.294049640102028,44,8/27/24
Harris,8.87458787627932,49,8/27/24
Trump,8.87458787627932,45,8/27/24
Harris,7.384610383176974,49,8/27/24
Trump,7.384610383176974,47,8/27/24
Harris,7.384610383176974,49,8/27/24
Trump,7.384610383176974,48,8/27/24
Harris,6.690842277418564,49,8/27/24
Trump,6.690842277418564,47,8/27/24
Harris,6.690842277418564,48,8/27/24
Trump,6.690842277418564,48,8/27/24
Harris,6.654152520183219,49,8/27/24
Trump,6.654152520183219,47,8/27/24
Harris,6.654152520183219,48,8/27/24
Trump,6.654152520183219,48,8/27/24
Harris,7.822444729489319,50,8/27/24
Trump,7.822444729489319,46,8/27/24
Harris,NA,50,8/27/24
Trump,NA,46,8/27/24
Harris,NA,52,8/27/24
Trump,NA,46,8/27/24
Harris,7.822444729489319,49,8/27/24
Trump,7.822444729489319,45,8/27/24
Harris,NA,50,8/27/24
Trump,NA,45,8/27/24
Harris,7.164720378771857,37,8/27/24
Trump,7.164720378771857,54,8/27/24
Harris,6.2285110035911835,47,8/27/24
Trump,6.2285110035911835,42,8/27/24
Harris,5.991464547107982,34,8/27/24
Trump,5.991464547107982,61,8/27/24
Harris,8.294049640102028,48,8/26/24
Trump,8.294049640102028,44,8/26/24
Harris,8.870522545103873,50,8/26/24
Trump,8.870522545103873,45,8/26/24
Harris,6.921658184151129,48,8/26/24
Trump,6.921658184151129,47,8/26/24
Harris,6.921658184151129,50,8/26/24
Trump,6.921658184151129,49,8/26/24
Harris,6.921658184151129,48,8/26/24
Trump,6.921658184151129,46,8/26/24
Harris,6.921658184151129,50,8/26/24
Trump,6.921658184151129,48,8/26/24
Harris,6.933423025730715,48,8/26/24
Trump,6.933423025730715,46,8/26/24
Harris,6.933423025730715,50,8/26/24
Trump,6.933423025730715,48,8/26/24
Harris,6.906754778648554,47,8/26/24
Trump,6.906754778648554,48,8/26/24
Harris,6.906754778648554,49,8/26/24
Trump,6.906754778648554,50,8/26/24
Harris,6.68586094706836,47,8/26/24
Trump,6.68586094706836,46,8/26/24
Harris,6.68586094706836,49,8/26/24
Trump,6.68586094706836,47,8/26/24
Harris,6.602587892189336,48,8/26/24
Trump,6.602587892189336,46,8/26/24
Harris,6.602587892189336,50,8/26/24
Trump,6.602587892189336,47,8/26/24
Harris,6.553933404025811,48,8/26/24
Trump,6.553933404025811,46,8/26/24
Harris,6.553933404025811,49,8/26/24
Trump,6.553933404025811,46,8/26/24
Harris,6.478509642208569,49,8/26/24
Trump,6.478509642208569,47,8/26/24
Harris,6.478509642208569,49,8/26/24
Trump,6.478509642208569,47,8/26/24
Harris,6.1092475827643655,48,8/26/24
Trump,6.1092475827643655,45,8/26/24
Harris,6.1092475827643655,49,8/26/24
Trump,6.1092475827643655,45,8/26/24
Harris,6.030685260261263,48,8/26/24
Trump,6.030685260261263,46,8/26/24
Harris,6.030685260261263,50,8/26/24
Trump,6.030685260261263,46,8/26/24
Harris,6.551080335043404,48,8/26/24
Trump,6.551080335043404,47,8/26/24
Harris,6.551080335043404,49,8/26/24
Trump,6.551080335043404,47,8/26/24
Harris,6.4692503167957724,48,8/26/24
Trump,6.4692503167957724,48,8/26/24
Harris,6.4692503167957724,49,8/26/24
Trump,6.4692503167957724,49,8/26/24
Harris,6.688354713946762,51,8/26/24
Trump,6.688354713946762,45,8/26/24
Harris,6.688354713946762,51,8/26/24
Trump,6.688354713946762,47,8/26/24
Harris,6.630683385642372,51,8/26/24
Trump,6.630683385642372,46,8/26/24
Harris,6.630683385642372,51,8/26/24
Trump,6.630683385642372,48,8/26/24
Harris,6.55250788703459,51,8/26/24
Trump,6.55250788703459,44,8/26/24
Harris,6.55250788703459,52,8/26/24
Trump,6.55250788703459,44,8/26/24
Harris,6.473890696352274,52,8/26/24
Trump,6.473890696352274,44,8/26/24
Harris,6.473890696352274,53,8/26/24
Trump,6.473890696352274,44,8/26/24
Harris,6.396929655216146,45,8/26/24
Trump,6.396929655216146,46,8/26/24
Harris,6.396929655216146,46,8/26/24
Trump,6.396929655216146,47,8/26/24
Harris,8.056426767522984,58,8/26/24
Trump,8.056426767522984,36,8/26/24
Trump,8.056426767522984,35,8/26/24
Harris,6.214608098422191,47,8/26/24
Trump,6.214608098422191,47,8/26/24
Harris,6.418364935936212,46,8/26/24
Trump,6.418364935936212,46,8/26/24
Harris,6.249975242259483,47,8/26/24
Trump,6.249975242259483,47,8/26/24
Harris,7.085064293952548,46,8/26/24
Trump,7.085064293952548,45,8/26/24
Harris,7.087573705557973,47,8/26/24
Trump,7.087573705557973,46,8/26/24
Harris,7.488852955733459,39,8/26/24
Trump,7.488852955733459,36,8/26/24
Harris,7.090076835776092,44,8/26/24
Trump,7.090076835776092,42,8/26/24
Harris,7.873217054862741,48,8/26/24
Trump,7.873217054862741,43,8/26/24
Harris,8.671972245203792,45,8/26/24
Trump,8.671972245203792,42,8/26/24
Harris,6.396929655216146,45,8/26/24
Trump,6.396929655216146,52,8/26/24
Harris,6.93828448401696,48,8/25/24
Trump,6.93828448401696,49,8/25/24
Harris,6.93828448401696,47,8/25/24
Trump,6.93828448401696,45,8/25/24
Harris,6.93828448401696,48,8/25/24
Trump,6.93828448401696,48,8/25/24
Trump,6.93828448401696,50,8/25/24
Harris,8.9641840463529,48,8/25/24
Trump,8.9641840463529,44,8/25/24
Harris,8.840001065843392,50,8/25/24
Trump,8.840001065843392,45,8/25/24
Harris,6.834108738813838,47,8/25/24
Trump,6.834108738813838,42.7,8/25/24
Harris,6.752270376141742,49.1,8/25/24
Trump,6.752270376141742,44.6,8/25/24
Harris,6.811244378601294,50,8/25/24
Trump,6.811244378601294,46,8/25/24
Harris,6.760414691083428,50,8/25/24
Trump,6.760414691083428,46,8/25/24
Harris,7.136483208590247,50,8/24/24
Trump,7.136483208590247,46,8/24/24
Harris,7.081708586105575,52,8/24/24
Trump,7.081708586105575,45,8/24/24
Harris,8.294049640102028,48,8/24/24
Trump,8.294049640102028,44,8/24/24
Harris,9.206633510044856,50,8/24/24
Trump,9.206633510044856,45,8/24/24
Harris,6.684611727667927,47,8/23/24
Trump,6.684611727667927,47,8/23/24
Trump,6.684611727667927,46,8/23/24
Harris,6.569481420414296,47,8/23/24
Trump,6.569481420414296,48,8/23/24
Trump,6.569481420414296,47,8/23/24
Harris,8.294049640102028,48,8/23/24
Trump,8.294049640102028,44,8/23/24
Harris,9.194718991073225,50,8/23/24
Trump,9.194718991073225,45,8/23/24
Harris,7.471932078245122,45,8/23/24
Trump,7.471932078245122,40,8/23/24
Harris,7.471932078245122,47,8/23/24
Trump,7.471932078245122,42,8/23/24
Harris,6.907755278982137,52.6,8/23/24
Trump,6.907755278982137,47.4,8/23/24
Harris,6.214608098422191,43,8/23/24
Trump,6.214608098422191,42.5,8/23/24
Harris,NA,47,8/23/24
Trump,NA,47,8/23/24
Harris,6.214608098422191,43,8/23/24
Trump,6.214608098422191,41,8/23/24
Harris,NA,48,8/23/24
Trump,NA,46,8/23/24
Harris,6.214608098422191,48,8/23/24
Trump,6.214608098422191,42,8/23/24
Harris,NA,51,8/23/24
Trump,NA,46,8/23/24
Harris,6.214608098422191,45,8/23/24
Trump,6.214608098422191,40,8/23/24
Harris,NA,49,8/23/24
Trump,NA,45,8/23/24
Harris,6.214608098422191,44,8/23/24
Trump,6.214608098422191,43.5,8/23/24
Harris,NA,47,8/23/24
Trump,NA,48,8/23/24
Harris,6.214608098422191,44,8/23/24
Trump,6.214608098422191,41.5,8/23/24
Harris,NA,47,8/23/24
Trump,NA,46,8/23/24
Harris,6.586171654854675,42,8/22/24
Trump,6.586171654854675,45,8/22/24
Harris,6.586171654854675,44,8/22/24
Trump,6.586171654854675,49,8/22/24
Harris,6.729824070489475,45,8/22/24
Trump,6.729824070489475,48,8/22/24
Harris,6.729824070489475,47,8/22/24
Trump,6.729824070489475,51,8/22/24
Harris,6.872128101338986,53.6,8/22/24
Trump,6.872128101338986,46.4,8/22/24
Harris,6.872128101338986,51,8/22/24
Trump,6.872128101338986,40.2,8/22/24
Harris,6.444131256700441,48.6,8/22/24
Trump,6.444131256700441,45.8,8/22/24
Harris,6.90875477931522,46.4,8/22/24
Trump,6.90875477931522,44.1,8/22/24
Harris,6.608000625296087,48.4,8/22/24
Trump,6.608000625296087,46,8/22/24
Harris,6.90875477931522,43.7,8/22/24
Trump,6.90875477931522,41.9,8/22/24
Harris,6.608000625296087,46.8,8/22/24
Trump,6.608000625296087,44.8,8/22/24
Harris,8.294049640102028,48,8/22/24
Trump,8.294049640102028,44,8/22/24
Harris,9.19023970026918,50,8/22/24
Trump,9.19023970026918,45,8/22/24
Harris,7.784889295655098,49,8/22/24
Trump,7.784889295655098,49,8/22/24
Harris,7.784889295655098,48,8/22/24
Trump,7.784889295655098,46,8/22/24
Harris,7.532088143541722,52,8/22/24
Trump,7.532088143541722,48,8/22/24
Harris,7.532088143541722,50,8/22/24
Trump,7.532088143541722,44,8/22/24
Harris,7.51479976048867,44,8/22/24
Trump,7.51479976048867,40,8/22/24
Harris,5.991464547107982,51.1,8/22/24
Trump,5.991464547107982,48.9,8/22/24
Harris,5.991464547107982,43.8,8/22/24
Trump,5.991464547107982,56.2,8/22/24
Harris,5.991464547107982,41.3,8/22/24
Trump,5.991464547107982,58.7,8/22/24
Harris,7.150701457592526,47,8/21/24
Trump,7.150701457592526,44,8/21/24
Harris,6.959398512133975,46,8/21/24
Trump,6.959398512133975,45,8/21/24
Harris,6.846943139585379,47,8/21/24
Trump,6.846943139585379,47,8/21/24
Harris,7.090076835776092,44,8/21/24
Trump,7.090076835776092,39,8/21/24
Harris,6.907755278982137,47,8/21/24
Trump,6.907755278982137,39,8/21/24
Harris,8.294049640102028,48,8/21/24
Trump,8.294049640102028,45,8/21/24
Harris,9.203114326884442,49,8/21/24
Trump,9.203114326884442,46,8/21/24
Harris,5.991464547107982,44,8/21/24
Trump,5.991464547107982,43,8/21/24
Harris,5.991464547107982,46,8/21/24
Trump,5.991464547107982,48,8/21/24
Harris,5.991464547107982,43,8/21/24
Trump,5.991464547107982,43,8/21/24
Harris,5.991464547107982,46,8/21/24
Trump,5.991464547107982,47,8/21/24
Harris,5.991464547107982,47,8/21/24
Trump,5.991464547107982,42,8/21/24
Harris,5.991464547107982,49,8/21/24
Trump,5.991464547107982,45,8/21/24
Harris,6.396929655216146,48,8/21/24
Trump,6.396929655216146,45,8/21/24
Harris,5.991464547107982,58.3,8/21/24
Trump,5.991464547107982,41.7,8/21/24
Harris,8.294049640102028,47,8/20/24
Trump,8.294049640102028,45,8/20/24
Harris,9.224440496354964,49,8/20/24
Trump,9.224440496354964,46,8/20/24
Harris,7.223295679562314,46,8/20/24
Trump,7.223295679562314,43,8/20/24
Harris,6.68586094706836,50,8/20/24
Trump,6.68586094706836,43,8/20/24
Harris,6.396929655216146,59,8/20/24
Trump,6.396929655216146,29,8/20/24
Harris,6.396929655216146,64,8/20/24
Trump,6.396929655216146,32,8/20/24
Harris,6.396929655216146,47.6,8/20/24
Trump,6.396929655216146,48.7,8/20/24
Harris,6.396929655216146,46.1,8/20/24
Trump,6.396929655216146,46.4,8/20/24
Harris,6.396929655216146,48.9,8/20/24
Trump,6.396929655216146,49.3,8/20/24
Harris,6.396929655216146,46.8,8/20/24
Trump,6.396929655216146,48.1,8/20/24
Harris,6.396929655216146,47.2,8/20/24
Trump,6.396929655216146,47.4,8/20/24
Harris,6.396929655216146,46.5,8/20/24
Trump,6.396929655216146,45.1,8/20/24
Harris,6.396929655216146,48.2,8/20/24
Trump,6.396929655216146,47.2,8/20/24
Harris,6.396929655216146,46.3,8/20/24
Trump,6.396929655216146,45,8/20/24
Harris,6.396929655216146,47.9,8/20/24
Trump,6.396929655216146,45.2,8/20/24
Harris,6.396929655216146,46.3,8/20/24
Trump,6.396929655216146,42.4,8/20/24
Harris,6.684611727667927,46,8/19/24
Trump,6.684611727667927,46.6,8/19/24
Harris,8.294049640102028,47,8/19/24
Trump,8.294049640102028,44,8/19/24
Harris,9.261698664251325,49,8/19/24
Trump,9.261698664251325,45,8/19/24
Harris,7.6246189861593985,50,8/19/24
Trump,7.6246189861593985,43,8/19/24
Harris,7.6246189861593985,52,8/19/24
Trump,7.6246189861593985,47,8/19/24
Harris,6.828712071641684,67,8/19/24
Trump,6.828712071641684,27,8/19/24
Harris,6.828712071641684,70,8/19/24
Trump,6.828712071641684,29,8/19/24
Harris,6.85751406254539,55,8/19/24
Trump,6.85751406254539,38,8/19/24
Harris,6.85751406254539,58,8/19/24
Trump,6.85751406254539,41,8/19/24
Harris,6.194405391104672,62,8/19/24
Trump,6.194405391104672,33,8/19/24
Harris,6.16541785423142,64,8/19/24
Trump,6.16541785423142,36,8/19/24
Harris,6.093569770045136,49,8/19/24
Trump,6.093569770045136,44,8/19/24
Harris,6.068425588244111,52,8/19/24
Trump,6.068425588244111,47,8/19/24
Harris,5.991464547107982,65.3,8/19/24
Trump,5.991464547107982,34.7,8/19/24
Harris,6.907755278982137,49,8/18/24
Trump,6.907755278982137,47,8/18/24
Harris,6.775366090936392,50,8/18/24
Trump,6.775366090936392,48,8/18/24
Harris,9.352534137679358,48,8/18/24
Trump,9.352534137679358,44,8/18/24
Harris,9.229652683008556,49,8/18/24
Trump,9.229652683008556,45,8/18/24
Harris,7.611842399580417,40.8,8/18/24
Trump,7.611842399580417,36.7,8/18/24
Harris,7.437206366871292,44,8/18/24
Trump,7.437206366871292,39.7,8/18/24
Harris,7.333023014386481,46.2,8/18/24
